chip,field_id
f2982,3714
f2982,3715
f2982,3716
995be,5842
995be,5843
995be,5844
995be,5845
9fe11,5423
13997,5938
51ad6,1108
aa98f,2959
aa98f,3399
aa98f,3400
5d326,4592
5d326,4593
5d326,4594
5d326,4889
5d326,5074
5d326,5075
5d326,5076
502c8,6124
ee842,6320
ee842,6730
ee842,6731
ee842,6802
66e24,155
66e24,156
66e24,157
66e24,158
3c8a8,7081
89d15,1762
89d15,1763
89d15,1764
89d15,1765
89d15,1970
89d15,2781
89d15,2783
89d15,2784
89d15+328e6,3324
50ebf,3446
50ebf,3447
90471,5327
90471,5328
90471,5331
90471,5332
90471,5333
90471,5559
90471,5561
90471,5562
90471,5563
90471,5980
90471,5981
90471,5982
90471,5984
4a239,7226
4a239,7232
4a239,7233
4a239,7235
b27b5,1727
b27b5,1728
b27b5+dcfc2,1747
b27b5,1748
b27b5,1750
b27b5,2084
b27b5,3042
b27b5,3043
b27b5,3288
b6e7b,5544
b6e7b,5545
3246c,4175
3246c,4176
3246c,4177
3246c,4360
3246c,4361
3246c,4362
3246c,4363
3246c,4364
3246c,4581
3246c,4582
3246c,4583
3246c,4584
3246c,4585
b1f68,5609
36a96,5639
36a96,5640
36a96,5641
80b9f,1936
80b9f,2932
80b9f,2933
7a829,6809
7a829,6810
7a829,6813
7a829,7076
7a829,7077
5d810,3880
5d810,4274
5d810,4275
5d810,4276
0a664,80
0a664,81
0a664,771
0a664,1009
0a664,1054
0a664,1316
0a664,1481
0a664,1482
10d6f,4640
10d6f,4641
10d6f,4642
10d6f,4643
10d6f,4645
f7dab,6570
65812,3952
65812,3953
65812,3954
65812,4665
65812,4667
65812,4965
65812,4967
ff961,7244
a7c76,4237
a7c76,4238
a7c76,4239
a7c76,4798
a7c76,4800
a7c76,4801
a7c76,5181
a7c76,5183
9b6c8,1708
9b6c8,1737
9b6c8,1738
9b6c8,1739
a69a6,5792
a69a6,5794
a69a6,5795
a69a6,5796
a69a6,5797
0b89a,643
0b89a,644
0b89a,645
0b89a,895
0b89a,1565
0b89a,1566
82d73,3839
82d73,3842
7e5b4,5740
7e5b4,5741
38396,2188
38396,2189
38396,2190
38396,2811
38396,2929
38396,2930
76c43,585
76c43,586
76c43,587
76c43,588
76c43,589
76c43,1062
76c43,1063
76c43,1064
76c43,1065
ccd25,3768
ccd25,4938
ccd25,5168
dddbd,328
c0b93,2706
c0b93,2968
c0b93,2978
95a88,950
95a88,951
95a88,1193
95a88,1195
95a88,1198
79a1b+ac198,7190
79a1b,7194
79a1b,7195
61438,6971
516a0,708
516a0,709
516a0,1234
44d65,6319
44d65,6347
44d65,7217
44d65,7230
079de,1817
079de,2073
079de,2076
079de,2105
079de,2106
079de,2107
079de,2108
079de,2109
079de,2192
079de,2552
079de,3059
079de,3116
079de,3117
079de,3120
4b5f6,5391
4b5f6,5392
4b5f6,5393
bb0fb,3058
bb0fb,3631
bb0fb,3632
bb0fb,3633
bb0fb,3635
8e057,263
8e057,390
8e057,739
8e057,740
ffe8c,3850
ffe8c,3851
ffe8c,4045
ffe8c,4046
ffe8c,4617
6199c,5409
9a7c7,3704
9a7c7,3705
bb3f2,4712
586a2,4043
586a2,4881
586a2,4882
586a2,4883
6fff5,1789
6fff5,1931
6fff5,2910
6fff5,2911
6fff5,3412
6fff5+3d2a6,3567
a7a76,163
a7a76,862
a7a76,863
a7a76,865
a7a76,1524
bf920,2866
bf920,3448
99600,6339
99600,6543
26742,6487
26742,6960
26742,6961
26742,6994
b1377,1899
b1377,1900
b1377,1901
b1377,1902
b1377,1903
b1377,1994
b1377,1996
b1377,1998
1b584+e4ad1,2390
1b584,2394
1b584+e4ad1,2682
1b584,3178
65624,1767
65624,1934
65624,3477
c670a,3620
f67ce,5876
5c206,3976
5c206+45f02,3977
5c206,4019
5c206,4021
5c206,4022
5c206,4023
5c206,4379
5c206,4380
5c206,4381
5c206,4382
5c206,4383
5c206+45f02,4846
319d4,378
319d4,775
319d4,777
319d4,1460
319d4,1461
5580c+88fc4,4857
5580c,4858
5580c,4859
5580c,5031
5580c,5032
5580c,5033
5580c,5034
5580c,5035
5580c,5036
594de,1015
6c46f,5577
6c46f,5578
6c46f,5579
0f7ae,3172
0f7ae,3387
0f7ae,3388
65723,179
65723,181
65723,403
65723,406
65723,795
65723,1378
65723,1380
65723,1445
65723,1446
65723,1448
65723,1449
65723,1450
65723,1454
65723,1455
65723,1456
65723,1457
65723,1458
65723,1459
65723,1463
65723+3732a,1464
65723,1465
65723,1466
65723,1467
65723,1468
65723,1673
65723+3732a,1674
65723,1675
67ef8,425
67ef8,426
67ef8,427
4fc62,4130
4fc62,4131
4fc62,4132
4fc62,4135
4fc62,5144
4fc62,5145
4fc62,5146
4fc62,5147
4fc62,5148
4fc62,5149
9d5a0,4169
9d5a0,4655
9d5a0,4744
9d5a0,5112
96b00,7266
96b00,7277
ae507,3904
ae507,3905
ae507,3906
ae507,3907
ae507,3908
ae507,5220
ef853,5925
ef853,5926
ef853,5927
ef853,5928
ef853,5930
0023c,6003
3770a,6593
3770a,6716
3770a,6717
2bca4,6062
ff907,363
ff907,364
ff907,365
ff907,366
ff907,367
05c70,161
05c70,864
2b11e,2339
2b11e,2340
2b11e+dd24f,2341
91b2b,3702
91b2b,3703
a77d1,5951
a77d1,5955
bbb80,5518
bbb80,6065
bbb80,6066
d1706,1661
d1706,1662
d1706,1663
ff3e0,6330
ff3e0,6456
1dd2e,6393
1dd2e,6394
1dd2e,6395
1dd2e,6575
1dd2e,6576
75985,6480
75985,6481
75985,7093
75985,7150
75985,7151
75985,7153
7d533,386
23bbc,120
ed711,6354
ed711,6355
ed711,6969
222b0,4027
222b0,4028
222b0,4029
2be8f,237
2be8f,877
411c6,2702
411c6,3479
411c6,3481
0b194,4129
69fc2,6242
69fc2,6243
22cd4,38
22cd4,40
22cd4,41
22cd4,42
22cd4,43
22cd4,312
22cd4,313
22cd4,314
22cd4,315
22cd4,316
22cd4,579
22cd4,595
22cd4,596
22cd4,598
22cd4,600
22cd4+d93fc,664
22cd4,665
22cd4,666
22cd4,667
22cd4,668
22cd4,913
22cd4,1569
cfdb4,5806
cfdb4,5841
bb5e3,6571
bb5e3,6572
bb5e3,6725
bb5e3,6726
bb5e3,6727
bb5e3,6728
bb5e3,6838
bb5e3,6839
bb5e3,6840
bb5e3,6906
bb5e3,6907
bb5e3,6908
bb5e3,6909
08765,1841
08765,1898
08765,3522
08765,3523
69007,1754
69007,1791
69007,1793
69007,1794
69007,1795
35917,3669
35917,3670
35917,4047
35917,4048
35917,4050
fa778,86
fa778,632
fa778,633
33767,6795
90681,4421
90681,4423
90681,4424
90681,4425
90681,4713
90681,4993
90681,4994
90681,4995
90681,4996
dc0f2,6676
dc0f2,6677
dc0f2,7280
dc0f2,7281
dc0f2,7282
dc0f2,7283
79878,4064
79878,4065
79878,4066
79878,4067
79878,4464
79878,4465
79878,4466
79878,4467
79878,4468
79878,4469
182c3,2046
182c3,2180
182c3,2302
182c3,2303
a5ddb,1705
a5ddb,1706
a5ddb,2010
a5ddb,2011
a5ddb,2012
a5ddb,2144
a5ddb,2421
a5ddb,2422
a5ddb,2423
a5ddb,2672
a5ddb,2888
a5ddb,2889
a5ddb,2890
a5ddb,2891
95acd+17e25,6541
abbd9,5837
abbd9,5838
abbd9,5839
c82d0,6367
c82d0,6368
124a5,2593
124a5,2594
e6c7f,6492
e6c7f,6493
e6c7f,7028
e6c7f,7029
e6c7f,7030
e6c7f,7031
e6c7f,7236
e6c7f,7268
4a39f,18
4a39f,20
4a39f,22
4a39f,317
4a39f,318
e4963,2111
e4963,2112
e4963,2113
e4963,2114
e4963,2575
e4963,2627
e4963,2628
f449d,1875
f449d,1876
f449d,2283
f449d,2286
f449d,2692
f449d,2694
f449d,2920
f449d+76a39,3026
f449d,3027
f449d,3463
f449d,3464
f449d,3488
7c915+0afb8,2091
7c915,2288
7c915,2610
820e6,4709
820e6,4710
820e6,4763
820e6,4764
820e6,4765
820e6,4766
820e6,4767
16f17,3721
16f17,3722
16f17,3808
16f17,3930
16f17,4527
16f17,4625
16f17,4654
16f17,5179
16f17,5180
b2758,3761
b2758,4204
b2758,4205
b2758,4206
b2758,4207
b2758,4208
b2758,4561
b2758,4562
b2758,4563
257a5,6698
257a5,6877
257a5,6940
257a5,6942
8c8e6,4570
8c8e6,4571
8c8e6,4657
e1a50,6610
66760,6519
66760,6524
66760,6910
66760,6911
66760,6913
66760,6982
66760,6984
8a293+b9344,2474
8a293,2475
8a293,2732
8a293,2733
8a293,2734
8a293,2735
8a293,2736
6063b,185
6063b,361
6063b,362
6063b,489
6063b,493
6063b,563
6063b,565
d1395,1286
bb9bf,3765
bb9bf,3955
bb9bf,3956
bb9bf,3957
bb9bf,3958
bb9bf,3959
bb9bf,3960
bb9bf,4929
bb9bf,4930
bb9bf,4932
bb9bf,4933
bb9bf,4934
64fe6,4687
64fe6,4690
9e468,1729
9e468,1731
9e468,2665
9e468,2666
9e468,2669
9e468,3215
d2401,2068
d2401,2069
d2401,2070
d2401,2071
d2401,2261
d2401,2263
d2401,2264
d2401,2265
8a94b,2374
8a94b,2375
8a94b,3611
8a94b,3612
8a94b,3613
3732a+0936f+805e9,796
3732a,797
3732a,1279
3732a,1281
3732a,1379
64456,1692
64456,1857
64456,3396
64456,3397
7ee61,7318
e7469,383
43ed6,3723
43ed6,3725
43ed6,4242
43ed6,4243
43ed6,4244
cf474,1851
cf474,3062
cf474,3063
cf474,3196
cf474,3319
cf474,3320
9cf36,1462
83d17,4405
83d17,4407
83d17,4409
a40a9,5884
a40a9,5885
67c2b,6678
67c2b,6679
67c2b,6681
67c2b,7071
67c2b,7073
f6799,2509
f6799,2943
f6799,2945
f6799,2946
f6799,2947
f6799,3151
f6799,3197
821fa,5855
821fa,5856
821fa,5857
65f0f,6118
65f0f,6119
b76a0,815
523f4,6063
87f98,4209
87f98,4211
5e37a,981
5e37a,982
5e37a,1005
5e37a,1006
5e37a,1085
5e37a,1086
5e37a,1559
5e37a,1560
f2ba0,3890
f2ba0,3891
f2ba0,3892
f2ba0,3894
f2ba0,3895
f2ba0,4000
f2ba0,4001
f2ba0,4004
f2ba0,4005
f2ba0,5055
f2ba0,5056
f2ba0,5057
f2ba0,5058
f2ba0,5059
f2ba0,5060
f2ba0,5210
f2ba0,5211
f2ba0,5212
f2ba0,5213
f2ba0,5215
3b407,5298
3b407,5398
3b407,5399
76612,5848
76612,5913
76612,5914
76612,6081
76612,6082
76612,6083
76612,6084
76612,6086
76612,6299
76612,6300
76612,6301
76612,6302
76612,6304
0936f,211
0936f,801
97708,1842
97708,1843
97708,1844
bcc17,2197
bcc17,2347
bcc17,2412
bcc17,2605
bcc17,2606
bcc17,2607
bcc17,3167
bcc17,3289
67f7d,762
67f7d,764
9a62b,5744
9a62b,5746
9a62b,5747
9a62b,5956
9a62b,5957
9a62b,5959
9a62b,5960
6ce8e,3917
6ce8e,3921
6ce8e,5169
6ce8e,5171
6ce8e,5172
6ce8e,5174
15a87,5468
0526c,3659
e4ad1,2392
e4ad1,2680
e4ad1,2681
47bca,802
47bca,803
47bca,1120
63fcf,4228
63fcf,4445
63fcf,4446
63fcf,4537
0ecf8,6988
0ecf8,7216
75996,123
75996,124
75996,496
75996,497
0afb8,2293
0afb8,2294
0afb8,2295
0afb8,2336
0afb8,2337
0afb8,2582
0afb8,3189
0afb8,3190
0afb8,3191
e02e8,2383
2a604,2325
2a604,2326
2a604,2327
2a604,2703
2a604,2705
2a604,2755
2a604,2756
2a604,2758
2a604,2759
2a604,2760
5f91f+c7bdc,1690
5f91f+c7bdc,2078
5f91f,2280
5f91f+85fa8,2281
5f91f,3350
5f91f,3351
f7fbd,2465
f7fbd,2466
f7fbd,2568
f7fbd,2731
f7fbd,3010
f7fbd,3011
58b9d,2881
58b9d,2882
58b9d,3169
58b9d,3257
2950f,3053
2950f+3ab12,3055
8d083,1941
3d88c,3780
3d88c,4751
3d88c,4752
4af8d,5680
eccf9,6600
eccf9,6602
eccf9,7184
eccf9,7186
adfbc,6613
adfbc,6617
9f61e,258
9f61e,261
9f61e,329
9f61e,1119
9f61e,1540
9f61e,1541
68700,7032
a27e9,1852
a27e9,1853
a27e9,1854
a27e9,2481
a27e9,2482
d2a8e,4250
d2a8e,4252
d2a8e,4253
d2a8e,4308
d2a8e,4309
d2a8e,4310
d2a8e,4311
dcc46,2311
dcc46,2313
dcc46,2314
dcc46,2315
dcc46,2316
86352,1883
86352,1991
f09e3,6099
f09e3,6101
6f2d7,5668
6f2d7,5670
0e409,2801
0e409,3231
0e409,3232
0e409,3234
7e165,3236
45128,6900
9e707,3708
9e707,3709
9e707,3710
9e707,4664
98306,6517
98306,6559
98306,6560
98306,6561
98306+578ff,6562
98306,6822
1e350,3789
1e350,3790
1e350,3791
1e350,4357
1e350,4358
1e350,5119
1e350,5120
1e350,5121
ca70b,1183
9a85e,2415
9a85e,2417
9a85e,2418
9a85e,2419
9a85e,2900
9a85e,2901
ec8ae,1760
ec8ae,2765
ec8ae,2766
ec8ae,2767
e6f8f,5358
e6f8f,5359
e6f8f,5428
e6f8f,6176
dc0cf,1799
dc0cf,1800
dc0cf,2174
dc0cf,3501
dc0cf,3502
4680c,5849
4680c,5850
4680c,5851
4680c,5852
be8e2+92262,87
01b8e,3041
1ed97,5875
6d2be,455
6d2be,858
b37c6,4081
b37c6,5157
b61d0,3332
b61d0,3333
a4b7d,2449
a4b7d,2450
a4b7d,2451
a4b7d,2452
a4b7d,2453
a4b7d,2454
23daa,3222
7e392,2
7e392,3
7e392,91
466f0,6667
466f0,6668
466f0,6670
466f0,6964
466f0,6965
a7aeb,5308
a7aeb,5442
a7aeb,5765
a7aeb,5906
a7aeb,5946
a7aeb,5947
a7aeb,5961
a7aeb,5962
8789a,4333
8789a,4532
8789a,4533
8789a,5232
36427,5451
36427,5748
36427,5749
36427,6151
36427,6155
c2a6e,3865
c2a6e,3866
c2a6e,3868
c2a6e,3869
c2a6e,3870
32e31,139
32e31,140
32e31,141
32e31,143
32e31,901
32e31,905
32e31,1544
32e31,1545
32e31,1546
e27f7,1881
e27f7,2893
e27f7,3593
bf37c+83a33,1384
52984,3280
52984,3282
ee343,5675
ee343,5803
ee343,5804
8b744,2763
8b744,2764
8b744,3533
8b744,3534
bd9a6,3648
bd9a6,3649
bd9a6,3650
bd9a6+925d3,3651
bd9a6,4190
bd9a6,4193
bd9a6+925d3,4270
bd9a6+925d3,4271
bd9a6,4292
bd9a6,4293
bd9a6,4723
bd9a6,4794
bd9a6,4796
bd9a6,4797
bd9a6,5124
bd9a6,5125
bd9a6,5126
68d16,5646
80f76,820
80f76,821
3a305,2786
3a305,2787
3a305,2788
3a305,2789
3a305,2790
3a305,2965
3a305,2966
3a305,2967
3a305,3384
3a305,3385
3a305,3386
543f5,5267
543f5,5268
543f5,5936
543f5,5937
543f5,6087
543f5+55d4c,6094
543f5,6253
543f5,6293
543f5,6294
0e156,205
0e156,621
0e156+2b5d5,623
0e156,1204
0e156,1501
0e156,1600
0e156,1601
0e156,1602
bc252,2997
bc252,3452
15785,6774
15785,6775
15785,7022
15785,7023
17e25,6623
b2eed,1121
8686b,3991
8686b,3992
8686b,3993
8686b,4805
8686b,4806
8686b,4807
e51df,1981
e51df,1982
e51df,1983
e51df,2546
b9454,3662
b9454+d3089,4919
1fc67,1575
c385e+d5126,2049
c385e,3406
c385e,3582
c385e,3585
21999,6510
21999,6886
6d0aa,6482
6d0aa,6821
6d0aa,7273
676e8,4273
676e8,4636
676e8,4737
676e8,4774
edae7,3240
edae7,3241
edae7,3242
53bb3,5271
53bb3,5272
53bb3,5365
53bb3,5366
53bb3,5367
53bb3,5369
53bb3,5462
53bb3,5964
53bb3,5965
bc3c4,1007
78699,6505
78699,6506
78699,6653
78699,6827
2e09a,5525
2e09a,5526
a28fe,243
a28fe,914
394e8,602
394e8,604
ee704,1664
d93fc,580
d93fc,640
d93fc,641
d93fc,642
d93fc,663
d93fc,890
d93fc,893
d93fc,894
d93fc,912
d93fc,1489
d93fc,1563
d93fc,1567
d93fc,1571
d93fc,1572
fe050,634
fe050,637
fe050,638
fe050,943
fe050,1136
fe050,1137
fe050,1138
fe050,1230
fe050,1232
ea1db,5554
e17b0,2214
e17b0,2216
e17b0,2269
e17b0,2270
e17b0,2271
e17b0,2323
6e1d5,2358
6e1d5,2359
6e1d5,3556
6e1d5,3557
6e1d5,3558
6e1d5,3559
6e1d5,3601
dff79,1220
dff79,1222
1c964,1331
6b923,6418
6b923,6419
6b923,6420
28015,3698
28015,3699
f2f02,6529
f2f02,6692
9729e,1993
9729e,1997
ffb1b,4286
ffb1b,5042
ffb1b,5043
328e6,2782
328e6,2785
328e6,3325
328e6,3326
740b4,6486
44c4c,1049
44c4c,1672
a0597,3643
a0597,3644
a0597,3676
a0597,3713
a0597,4174
a0597,4265
a0597,4269
a0597,4607
a0597,5079
a0597,5080
a0597,5082
a0597,5083
0276d,3939
0276d,3942
0276d,3943
88fc4,3867
0e2b9,6377
0e2b9,6387
0e2b9,6689
58bdd,5506
58bdd,5507
58bdd,5510
58bdd,5511
8958d,301
8958d,302
8958d,303
de05e,5458
de05e,5460
153e5,5279
153e5,6218
509e3,1833
509e3,1835
509e3,3352
509e3,3353
509e3,3354
509e3,3355
2d821,4825
2326f,50
2326f,51
2326f,53
2326f,54
2326f,55
2326f,558
2326f,559
2326f,560
2326f,561
2326f,562
2326f,1290
2326f,1291
2326f,1292
2326f,1496
2326f,1497
2326f,1498
2326f,1500
76a39,1873
76a39,2259
76a39,2285
76a39,2921
76a39,3028
76a39,3489
b99ca,6823
b99ca,6824
b99ca,6944
b99ca,6945
b99ca,6946
2ce52,4246
2ce52,4247
2ce52,4248
2ce52,4249
2ce52,4493
2ce52,4494
2ce52,4501
2ce52,4502
2ce52,4503
2ce52,4504
2ce52,5161
60f3c,1780
60f3c,1781
60f3c,1782
60f3c,1783
60f3c,2072
60f3c,2260
60f3c,2963
60f3c,2964
60f3c,3184
60f3c,3416
80d30,5283
80d30,5285
80d30,6012
80d30,6013
80d30,6138
80d30,6139
80d30,6142
7f6dc,3793
7f6dc,3794
7f6dc,3972
76703,5364
76703,6178
76703,6193
d138d,3436
bbb98,1182
07237+77ee0,1067
07237+77ee0,1069
6aa48,1111
6aa48,1112
3d983,2467
3d983,2536
3d983,2847
72f17,6753
72f17,7258
72f17,7260
d3089,3837
d3089,4088
a322e,6614
a322e,6615
a322e,6616
98818,231
98818,232
98818,527
98818,528
29a23,6244
66469,3947
66469,3951
d5126,2047
d5126,2048
d5126,3064
d5126,3403
d5126,3586
c404e,1533
b3916,147
b3916,193
b3916,197
b3916,198
5cbb8,5894
5cbb8,5895
5cbb8,5896
de71b,3746
1c08c,3287
1c08c,3312
1c08c,3313
1c08c,3314
27435,5631
27435,5672
e139e,1353
e139e,1355
8ac1d+ba00d,23
8ac1d+ba00d,24
167fc,4127
167fc,4892
167fc,4893
167fc,5234
167fc,5235
43df5,4530
cf609,4218
cf609,4219
cf609,4220
cf609,4306
cf609,4978
cf609,4979
cf609,4981
cf609,4982
cf609,4983
cf609,5152
6fdd3,265
6fdd3,266
6fdd3,605
6fdd3,608
6fdd3,609
6fdd3,610
5316d,5798
5316d,6211
5316d,6212
08740,5530
08740,5568
08740,5569
08740,5571
3d6fa,6627
3d6fa,7024
cf76d,6671
818fd,4082
818fd,4083
818fd,4084
818fd,4085
818fd,4162
818fd,4163
818fd,4164
818fd,4166
818fd,4543
818fd,4545
818fd,4546
818fd,4914
818fd,4916
818fd,5158
4e421+85a6a,5614
ffe05,5501
ffe05,5502
ffe05,6254
ffe05,6255
153c8,1984
153c8,2952
153c8,3345
153c8,3346
153c8,3347
41c19,4251
41c19,4564
41c19,4565
41c19,4567
41c19,4568
41c19,5090
41c19,5091
41c19,5093
41c19,5094
41c19,5095
122bc,5513
13ecf,707
9c0d8,4299
9c0d8,4301
9c0d8,4307
9c0d8,4368
9c0d8,4608
9c0d8,4658
9c0d8,4659
9c0d8,4660
9c0d8,4661
9c0d8,4663
9c0d8,4941
9c0d8,4942
9c0d8,5037
9c0d8,5038
9c0d8,5039
9c0d8,5151
47996,3845
47996,3971
47996,4170
47996,4195
47996,4196
47996,4198
47996,4650
47996,4652
47996,4864
47996,4865
ca2ba,5344
ca2ba,5346
ca2ba,5974
ca2ba,5975
ca2ba,5977
ca2ba,5978
ca2ba,6205
af7a5,6336
af7a5,6337
af7a5,6338
44f9d,5163
44f9d,5164
3f90d,966
3f90d,1585
92262+e4fcb,1451
9d9bc,1869
9d9bc,2248
9d9bc,2251
9d9bc,2252
9d9bc,2253
9d9bc,2296
9d9bc,2493
9d9bc,3495
e7435,259
c6caf,1209
78508,1375
78508,1376
80daf,6437
55d4c,6060
55d4c,6095
001c1,6532
001c1,6640
001c1,6641
ef79d,2357
ef79d,2487
ef79d,2489
ef79d,2490
ef79d,2491
ef79d,2553
ef79d,2554
ef79d,2970
ef79d,3266
ef79d,3268
ef79d,3269
fefa0,1809
fefa0,1823
fefa0,1824
fefa0,2350
fefa0,2677
fefa0,2875
fefa0,2989
fefa0,2990
fefa0,3536
fefa0,3544
fefa0,3545
fefa0,3546
fefa0,3547
fefa0,3548
fefa0,3549
2cbfd,1319
2cbfd,1321
a45bf,5318
a45bf,5886
a45bf,5888
a45bf,5889
b4167,2196
b4167,2738
85fa8,2282
85fa8,2492
4d400,3516
98bd0,2685
98bd0,2686
98f1d,57
98f1d,192
98f1d,983
98f1d,1033
98f1d,1034
98f1d,1070
98f1d,1071
98f1d,1175
98f1d,1176
98f1d,1432
98f1d,1433
7aff7,5931
34624,2199
34624,2200
34624,2201
34624,2470
34624,2471
34624,2472
34624,2797
34624,3596
9f786,1736
9f786,3494
b26a9,1080
b26a9,1081
b26a9,1082
b26a9,1083
fd33a,3718
fd33a,3719
7ee90,5084
7ee90,5085
7ee90,5087
7ee90,5088
7ee90,5089
98949,2267
98949,2268
98949,2836
98949,2837
98949,3021
98949,3022
98949,3023
98949,3024
98949,3025
98949,3258
98949,3259
98949,3261
98949,3491
98949,3524
98949,3525
98949,3526
a8211,6443
a8211,6444
a8211,6445
a8211,6446
a8211,6948
7223e,5566
7223e,5567
f74f8,6440
f74f8,6441
f74f8,6609
f74f8,6661
d6f16,5019
d6f16,5021
d6f16,5022
d6f16,5023
1e12f,5717
1e12f,5719
1e12f,5721
1e12f,5722
1e12f,5723
1e12f,6276
b1290,1607
b1290,1608
ab45d,73
ab45d,74
ab45d,75
ab45d,76
ab45d,77
ab45d,78
ab45d,1024
ab45d,1190
ab45d,1191
ab45d,1388
ab45d,1390
ab45d,1392
2cfd4,2590
2cfd4,2591
2cfd4,2592
2cfd4,3316
638b4,3775
638b4,3776
638b4,3777
638b4,3830
638b4,3831
638b4,3833
638b4,3834
638b4,4015
638b4,4016
638b4,4017
638b4,4510
638b4,4511
638b4,4513
f5584,1880
f5584,2917
df951,2429
df951,2431
df951,3072
df951,3073
df951,3075
df951,3437
df951,3438
df951,3439
b81ee,6070
b81ee,6071
d838c,5905
d838c,6117
3f492,7187
3f492,7188
85a6a,5520
85a6a,5521
85a6a,5522
85a6a,5523
85a6a,6040
85a6a,6041
85a6a,6042
85a6a,6043
85a6a,6044
85a6a,6045
85a6a,6174
85a6a,6175
26c69,6472
26c69,6475
1b77e,5276
1b77e,5277
1b77e,5628
1b77e,5629
1b77e,5630
1b77e,5709
1b77e,5715
1b77e,5716
1b77e,5729
1b77e,5730
1b77e,5731
1b77e,5732
1b77e,6125
1b77e,6166
1b77e,6167
1b77e,6177
1b77e,6203
1b77e,6204
0757c,6564
0757c,6565
0757c,7242
ff339,423
ff339,522
ff339,523
ff339,524
92cbb,1818
92cbb,1819
92cbb,2075
92cbb,2548
92cbb,2550
92cbb,2876
92cbb,3060
289b9,2384
195f2,1287
26519,5989
26519,5990
26519,5991
26519,5992
2b5d5,1249
1e0ac,1719
1e0ac,1720
1e0ac,1721
1e0ac,1722
1e0ac,1723
1e0ac,3237
1e0ac,3238
bb24e,4128
bb24e,4646
bb24e,4647
bb24e,4702
bb24e,4703
bb24e,4748
bb24e,4875
bb24e,4876
bb24e,4902
bb24e,4968
bb24e,4969
bb24e,4970
bb24e,5228
925d3,3646
925d3,3647
925d3,3980
925d3,4191
925d3,4192
925d3,4194
925d3,4213
925d3,4214
925d3,4215
925d3,4216
925d3,4294
925d3,4295
925d3,4296
925d3,4297
925d3,4725
925d3,4726
925d3,4727
925d3,4728
925d3,4740
925d3,4793
b2361,5349
b2361,5350
b2361,5351
b2361,5606
b2361,5725
b2361,5726
b2361,5727
b2361,5728
b2361,6089
83398,3763
83398,3764
83398,4113
83398,4114
83398,4515
83398,4742
0a729,7298
0a729,7328
0a729,7331
a7526,1973
a7526,1974
a7526,1975
a7526,1977
a7526,1978
a7526,3168
bd26a,3655
bd26a,3852
bd26a,3853
bd26a,3854
bd26a,4753
e4409,6518
e4409,6628
e4409,6629
e4409,6631
e4409,6632
e4409,6633
3d2a6,3568
f410b+15b7b,7308
e4fcb,902
e4fcb,903
e4fcb,906
e4fcb,1386
e4fcb,1387
e4fcb,1452
2c032,2447
2c032,3202
0593f,6794
bdfad,5387
bdfad,5388
bb79d,929
bb79d,931
bb79d,932
bb79d,933
80cdc,5735
80cdc,5736
110b2,3434
110b2,3435
15b7b,6502
15b7b,6504
4e6d5,5142
4e6d5,5251
4e6d5,5252
4e6d5,5255
4e6d5,5256
dc19d,6061
3d3cd,4449
b3d00,201
b3d00,202
b3d00,203
b3d00,204
b3d00,994
b3d00,995
b3d00,996
b3d00,997
b3d00,998
b3d00,999
583c4,2279
583c4,2408
583c4,2409
583c4,2748
583c4,2749
583c4,3181
583c4,3623
583c4,3625
a02c6,4819
0724d,6808
ffdbf,2236
ffdbf,2600
ffdbf,3050
8c459,2170
8c459,2171
8c459,2864
8c459,3057
8c459,3490
b938c,5942
ba00d,101
ba00d,102
ba00d,103
ba00d,106
ba00d,525
ba00d,526
ba00d,735
ba00d,736
ba00d,1256
ba00d,1257
ba00d,1258
ba00d,1259
ba00d,1260
ba00d,1261
ba00d,1308
ba00d,1311
ba00d,1313
ba00d,1357
ba00d,1358
ba00d,1359
ba00d,1360
ba00d,1361
ba00d,1610
ba00d,1611
ba00d,1613
ba00d,1614
ba00d,1639
ba00d,1677
ba00d,1679
ba00d,1680
b8ae7,809
b8ae7,810
dda9d,5471
2db21,4595
2db21,4596
2db21,4597
2db21,4598
2db21,4600
c3052,2153
c3052,2156
c3052,3418
a7d2d,2230
a7d2d,3090
a7d2d,3092
7dbd2,779
7dbd2,780
7dbd2,1100
7dbd2,1102
7dbd2,1589
ead3b,1905
ead3b,1906
ead3b,2950
ead3b,3037
ead3b,3038
ead3b,3039
ead3b,3105
ead3b,3106
ead3b,3107
45f02,4074
45f02,4075
45f02,4076
45f02,4318
45f02,4319
45f02,4320
45f02,5028
45f02,5203
45f02,5204
45f02,5205
77ee0,1066
77ee0,1068
8cb55,768
ac486,1734
ac486,2516
ac486,2517
ac486,3012
ac486,3013
ac486,3096
ac486,3097
ac486,3102
ac486,3104
ac486,3176
a7019,1694
a7019,1753
67f81,1827
67f81,1922
67f81,1923
67f81,1924
67f81,2060
67f81,3141
67f81,3142
67f81,3143
67f81,3144
67f81,3145
67f81,3380
67f81,3381
67f81,3427
67f81,3428
67f81,3429
67f81,3430
67f81,3431
516f8,3827
516f8,3828
516f8,3829
516f8,4221
516f8,4222
516f8,4223
516f8,4224
516f8,4677
e3ad4,2446
83a33,789
83a33,790
83a33,791
83a33,792
83a33,793
83a33,923
83a33,924
83a33,926
83a33,1057
83a33,1058
83a33,1382
83a33,1383
83a33,1385
